target,location,truth_date,year_week,value
ARI incidence,LU,2021-03-21,2021-W11,20000.0
ARI incidence,LU,2021-03-14,2021-W10,16400.0
ARI incidence,LU,2021-03-07,2021-W09,7800.0
ARI incidence,LU,2021-02-28,2021-W08,7600.0
ARI incidence,LU,2021-02-21,2021-W07,12000.0
ARI incidence,LU,2021-02-14,2021-W06,14500.0
ARI incidence,LU,2021-02-07,2021-W05,19800.0
ARI incidence,LU,2021-01-31,2021-W04,13300.0
ARI incidence,LU,2021-01-24,2021-W03,10400.0
ARI incidence,LU,2021-01-17,2021-W02,6900.0
ARI incidence,LU,2021-01-10,2021-W01,14000.0
ARI incidence,LU,2021-01-03,2020-W53,8100.0
ARI incidence,LU,2020-12-27,2020-W52,15100.0
ARI incidence,LU,2020-12-20,2020-W51,18000.0
ARI incidence,LU,2020-12-13,2020-W50,14600.0
ARI incidence,LU,2020-12-06,2020-W49,15600.0
ARI incidence,LU,2020-11-29,2020-W48,16900.0
ARI incidence,LU,2020-11-22,2020-W47,16600.0
ARI incidence,LU,2020-11-15,2020-W46,19900.0
ARI incidence,LU,2020-11-08,2020-W45,17600.0
ARI incidence,LU,2020-11-01,2020-W44,21800.0
ARI incidence,LU,2020-10-25,2020-W43,11700.0
ARI incidence,LU,2020-10-18,2020-W42,19800.0
ARI incidence,LU,2020-10-11,2020-W41,12500.0
ARI incidence,NL,2022-10-02,2022-W39,189.4
ARI incidence,NL,2022-09-25,2022-W38,168.5
ARI incidence,NL,2022-09-18,2022-W37,147.3
ARI incidence,NL,2022-09-11,2022-W36,131.5
ARI incidence,NL,2022-09-04,2022-W35,124.9
ARI incidence,NL,2022-08-28,2022-W34,102.8
ARI incidence,NL,2022-08-21,2022-W33,108.9
ARI incidence,NL,2022-08-14,2022-W32,107.2
ARI incidence,NL,2022-08-07,2022-W31,120.0
ARI incidence,NL,2022-07-31,2022-W30,145.5
ARI incidence,NL,2022-07-24,2022-W29,157.9
ARI incidence,NL,2022-07-17,2022-W28,185.7
ARI incidence,NL,2022-07-10,2022-W27,201.3
ARI incidence,NL,2022-07-03,2022-W26,197.3
ARI incidence,NL,2022-06-26,2022-W25,220.9
ARI incidence,NL,2022-06-19,2022-W24,226.2
ARI incidence,NL,2022-06-12,2022-W23,204.8
ARI incidence,NL,2022-06-05,2022-W22,234.7
ARI incidence,NL,2022-05-29,2022-W21,201.9
ARI incidence,NL,2022-05-22,2022-W20,246.7
ARI incidence,NL,2022-05-15,2022-W19,262.5
ARI incidence,NL,2022-05-08,2022-W18,247.7
ARI incidence,NL,2022-05-01,2022-W17,246.3
ARI incidence,NL,2022-04-24,2022-W16,307.4
ARI incidence,NL,2022-04-17,2022-W15,357.8
ARI incidence,NL,2022-04-10,2022-W14,351.5
ARI incidence,NL,2022-04-03,2022-W13,334.5
ARI incidence,NL,2022-03-27,2022-W12,306.8
ARI incidence,NL,2022-03-20,2022-W11,261.1
ARI incidence,NL,2022-03-13,2022-W10,226.3
ARI incidence,NL,2022-03-06,2022-W09,165.6
ARI incidence,NL,2022-02-27,2022-W08,146.4
ARI incidence,NL,2022-02-20,2022-W07,153.0
ARI incidence,NL,2022-02-13,2022-W06,151.8
ARI incidence,NL,2022-02-06,2022-W05,152.7
ARI incidence,NL,2022-01-30,2022-W04,148.1
ARI incidence,NL,2022-01-23,2022-W03,142.8
ARI incidence,NL,2022-01-16,2022-W02,148.5
ARI incidence,NL,2022-01-09,2022-W01,154.0
ARI incidence,NL,2022-01-02,2021-W52,154.4
ARI incidence,NL,2021-12-26,2021-W51,190.4
ARI incidence,NL,2021-12-19,2021-W50,211.0
ARI incidence,NL,2021-12-12,2021-W49,232.9
ARI incidence,NL,2021-12-05,2021-W48,250.6
ARI incidence,NL,2021-11-28,2021-W47,264.9
ARI incidence,NL,2021-11-21,2021-W46,273.8
ARI incidence,NL,2021-11-14,2021-W45,276.8
ARI incidence,NL,2021-11-07,2021-W44,278.2
ARI incidence,NL,2021-10-31,2021-W43,266.2
ARI incidence,NL,2021-10-24,2021-W42,244.6
ARI incidence,NL,2021-10-17,2021-W41,244.1
ARI incidence,NL,2021-10-10,2021-W40,211.5
ARI incidence,NL,2021-10-03,2021-W39,196.8
ARI incidence,NL,2021-09-26,2021-W38,172.2
ARI incidence,NL,2021-09-19,2021-W37,163.3
ARI incidence,NL,2021-09-12,2021-W36,156.8
ARI incidence,NL,2021-09-05,2021-W35,138.8
ARI incidence,NL,2021-08-29,2021-W34,129.9
ARI incidence,NL,2021-08-22,2021-W33,125.2
ARI incidence,NL,2021-08-15,2021-W32,132.3
ARI incidence,NL,2021-08-08,2021-W31,151.8
ARI incidence,NL,2021-08-01,2021-W30,173.5
ARI incidence,NL,2021-07-25,2021-W29,206.8
ARI incidence,NL,2021-07-18,2021-W28,198.2
ARI incidence,NL,2021-07-11,2021-W27,183.4
ARI incidence,NL,2021-07-04,2021-W26,159.7
ARI incidence,NL,2021-06-27,2021-W25,139.0
ARI incidence,NL,2021-06-20,2021-W24,133.5
ARI incidence,NL,2021-06-13,2021-W23,138.1
ARI incidence,NL,2021-06-06,2021-W22,129.9
ARI incidence,NL,2021-05-30,2021-W21,108.6
ARI incidence,NL,2021-05-23,2021-W20,130.4
ARI incidence,NL,2021-05-16,2021-W19,121.3
ARI incidence,NL,2021-05-09,2021-W18,148.3
ARI incidence,NL,2021-05-02,2021-W17,155.5
ARI incidence,NL,2021-04-25,2021-W16,187.0
ARI incidence,NL,2021-04-18,2021-W15,184.0
ARI incidence,NL,2021-04-11,2021-W14,157.5
ARI incidence,NL,2021-04-04,2021-W13,170.5
ARI incidence,NL,2021-03-28,2021-W12,168.4
ARI incidence,NL,2021-03-21,2021-W11,161.6
ARI incidence,NL,2021-03-14,2021-W10,142.4
ARI incidence,NL,2021-03-07,2021-W09,122.7
ARI incidence,NL,2021-02-28,2021-W08,115.7
ARI incidence,NL,2021-02-21,2021-W07,95.7
ARI incidence,NL,2021-02-14,2021-W06,91.4
ARI incidence,NL,2021-02-07,2021-W05,105.9
ARI incidence,NL,2021-01-31,2021-W04,109.4
ARI incidence,NL,2021-01-24,2021-W03,114.1
ARI incidence,NL,2021-01-17,2021-W02,123.5
ARI incidence,NL,2021-01-10,2021-W01,148.6
ARI incidence,NL,2021-01-03,2020-W53,120.5
ARI incidence,NL,2020-12-27,2020-W52,142.0
ARI incidence,NL,2020-12-20,2020-W51,215.9
ARI incidence,NL,2020-12-13,2020-W50,192.7
ARI incidence,NL,2020-12-06,2020-W49,181.2
ARI incidence,NL,2020-11-29,2020-W48,162.3
ARI incidence,NL,2020-11-22,2020-W47,184.4
ARI incidence,NL,2020-11-15,2020-W46,179.4
ARI incidence,NL,2020-11-08,2020-W45,195.2
ARI incidence,NL,2020-11-01,2020-W44,220.9
ARI incidence,NL,2020-10-25,2020-W43,220.6
ARI incidence,NL,2020-10-18,2020-W42,219.2
ARI incidence,NL,2020-10-11,2020-W41,219.9
ARI incidence,NL,2020-10-04,2020-W40,213.1
ARI incidence,NL,2020-09-27,2020-W39,201.5
ARI incidence,NL,2020-09-20,2020-W38,203.3
ARI incidence,NL,2020-09-13,2020-W37,195.4
ARI incidence,NL,2020-09-06,2020-W36,158.3
ARI incidence,NL,2020-08-30,2020-W35,126.3
ARI incidence,NL,2020-08-23,2020-W34,98.7
ARI incidence,NL,2020-08-16,2020-W33,81.5
ARI incidence,NL,2020-08-09,2020-W32,97.4
ARI incidence,NL,2020-08-02,2020-W31,110.4
ARI incidence,NL,2020-07-26,2020-W30,121.4
ARI incidence,NL,2020-07-19,2020-W29,125.2
ARI incidence,NL,2020-07-12,2020-W28,127.3
ARI incidence,NL,2020-07-05,2020-W27,136.7
ARI incidence,NL,2020-06-28,2020-W26,143.0
ARI incidence,NL,2020-06-21,2020-W25,152.2
ARI incidence,PT,2023-03-05,2023-W09,61.6
ARI incidence,PT,2023-02-26,2023-W08,103.4
ARI incidence,PT,2023-02-19,2023-W07,33.2
ARI incidence,PT,2023-02-05,2023-W05,32.7
ARI incidence,PT,2023-01-29,2023-W04,54.7
ARI incidence,PT,2023-01-22,2023-W03,45.8
ARI incidence,PT,2023-01-15,2023-W02,74.4
ARI incidence,PT,2023-01-08,2023-W01,64.4
ARI incidence,PT,2023-01-01,2022-W52,64.5
ARI incidence,PT,2022-12-25,2022-W51,44.1
ARI incidence,PT,2022-12-18,2022-W50,28.0
ARI incidence,PT,2022-12-11,2022-W49,70.6
ARI incidence,PT,2022-12-04,2022-W48,75.1
ARI incidence,PT,2022-11-27,2022-W47,52.0
ARI incidence,PT,2022-11-20,2022-W46,61.7
ARI incidence,PT,2022-11-13,2022-W45,48.9
ARI incidence,PT,2022-11-06,2022-W44,51.3
ARI incidence,PT,2022-10-30,2022-W43,24.3
ARI incidence,PT,2022-10-23,2022-W42,65.1
ARI incidence,PT,2022-10-16,2022-W41,39.2
ARI incidence,PT,2022-10-09,2022-W40,36.6
ARI incidence,PT,2022-10-02,2022-W39,38.8
ARI incidence,PT,2022-09-25,2022-W38,34.9
ARI incidence,PT,2022-09-18,2022-W37,16.8
ARI incidence,PT,2022-09-11,2022-W36,29.0
ARI incidence,PT,2022-09-04,2022-W35,0.0
ARI incidence,PT,2022-08-28,2022-W34,22.2
ARI incidence,PT,2022-08-21,2022-W33,19.0
ARI incidence,PT,2022-08-14,2022-W32,12.3
ARI incidence,PT,2022-08-07,2022-W31,7.4
ARI incidence,PT,2022-07-31,2022-W30,0.0
ARI incidence,PT,2022-07-24,2022-W29,41.9
ARI incidence,PT,2022-07-17,2022-W28,0.0
ARI incidence,PT,2022-07-10,2022-W27,16.5
ARI incidence,PT,2022-07-03,2022-W26,54.7
ARI incidence,PT,2022-06-26,2022-W25,0.0
ARI incidence,PT,2022-06-19,2022-W24,0.0
ARI incidence,PT,2022-06-12,2022-W23,19.6
ARI incidence,PT,2022-06-05,2022-W22,7.5
ARI incidence,PT,2022-05-29,2022-W21,48.7
ARI incidence,PT,2022-05-22,2022-W20,64.9
ARI incidence,PT,2022-05-15,2022-W19,26.8
ARI incidence,PT,2022-05-08,2022-W18,21.4
ARI incidence,PT,2022-05-01,2022-W17,8.0
ARI incidence,PT,2022-04-24,2022-W16,9.6
ARI incidence,PT,2022-04-17,2022-W15,0.0
ARI incidence,PT,2022-04-10,2022-W14,4.2
ARI incidence,PT,2022-04-03,2022-W13,25.1
ARI incidence,PT,2022-03-27,2022-W12,29.8
ARI incidence,PT,2022-03-20,2022-W11,28.4
ARI incidence,PT,2022-03-13,2022-W10,43.5
ARI incidence,PT,2022-03-06,2022-W09,0.0
ARI incidence,PT,2022-02-27,2022-W08,3.9
ARI incidence,PT,2022-02-20,2022-W07,29.4
ARI incidence,PT,2022-02-13,2022-W06,44.6
ARI incidence,PT,2022-02-06,2022-W05,40.5
ARI incidence,PT,2022-01-30,2022-W04,73.2
ARI incidence,PT,2022-01-23,2022-W03,61.5
ARI incidence,PT,2022-01-16,2022-W02,14.4
ARI incidence,PT,2022-01-09,2022-W01,7.5
ARI incidence,PT,2022-01-02,2021-W52,59.9
ARI incidence,PT,2021-12-26,2021-W51,49.6
ARI incidence,PT,2021-12-19,2021-W50,36.9
ARI incidence,PT,2021-12-12,2021-W49,27.3
ARI incidence,PT,2021-12-05,2021-W48,24.1
ARI incidence,PT,2021-11-28,2021-W47,26.1
ARI incidence,PT,2021-11-21,2021-W46,38.1
ARI incidence,PT,2021-11-14,2021-W45,41.6
ARI incidence,PT,2021-11-07,2021-W44,6.6
ARI incidence,PT,2021-10-31,2021-W43,35.4
ARI incidence,PT,2021-10-24,2021-W42,26.1
ARI incidence,PT,2021-10-17,2021-W41,0.0
ARI incidence,PT,2021-10-10,2021-W40,0.0
ARI incidence,PT,2021-10-03,2021-W39,0.0
ARI incidence,PT,2021-09-26,2021-W38,8.9
ARI incidence,PT,2021-09-19,2021-W37,14.3
ARI incidence,PT,2021-09-12,2021-W36,0.0
ARI incidence,PT,2021-09-05,2021-W35,0.0
ARI incidence,PT,2021-08-29,2021-W34,0.0
ARI incidence,PT,2021-08-22,2021-W33,0.0
ARI incidence,PT,2021-08-15,2021-W32,0.0
ARI incidence,PT,2021-08-08,2021-W31,12.2
ARI incidence,PT,2021-08-01,2021-W30,56.8
ARI incidence,PT,2021-07-25,2021-W29,10.5
ARI incidence,PT,2021-07-18,2021-W28,89.8
ARI incidence,PT,2021-07-11,2021-W27,66.8
ARI incidence,PT,2021-07-04,2021-W26,50.7
ARI incidence,PT,2021-06-27,2021-W25,23.7
ARI incidence,PT,2021-06-20,2021-W24,20.4
ARI incidence,PT,2021-06-13,2021-W23,0.0
ARI incidence,PT,2021-06-06,2021-W22,7.9
ARI incidence,PT,2021-05-30,2021-W21,36.3
ARI incidence,PT,2021-05-23,2021-W20,22.0
ARI incidence,PT,2021-05-16,2021-W19,7.9
ARI incidence,PT,2021-05-09,2021-W18,5.7
ARI incidence,PT,2021-05-02,2021-W17,37.1
ARI incidence,PT,2021-04-25,2021-W16,26.6
ARI incidence,PT,2021-04-18,2021-W15,39.0
ARI incidence,PT,2021-04-11,2021-W14,8.3
ARI incidence,PT,2021-04-04,2021-W13,13.5
ARI incidence,PT,2021-03-28,2021-W12,7.2
ARI incidence,PT,2021-03-14,2021-W10,4.6
ARI incidence,PT,2021-03-07,2021-W09,7.9
ARI incidence,PT,2021-02-28,2021-W08,5.7
ARI incidence,PT,2021-02-14,2021-W06,50.7
ARI incidence,PT,2021-02-07,2021-W05,29.6
ARI incidence,PT,2021-01-31,2021-W04,108.9
ARI incidence,PT,2021-01-24,2021-W03,165.4
ARI incidence,PT,2021-01-10,2021-W01,5.9
ARI incidence,PT,2021-01-03,2020-W53,6.0
ARI incidence,PT,2020-12-20,2020-W51,17.5
ARI incidence,PT,2020-12-13,2020-W50,7.3
ARI incidence,PT,2020-12-06,2020-W49,0.0
ARI incidence,PT,2020-11-29,2020-W48,17.5
ARI incidence,PT,2020-11-22,2020-W47,0.0
ARI incidence,PT,2020-11-15,2020-W46,0.0
ARI incidence,PT,2020-11-08,2020-W45,0.0
ARI incidence,PT,2020-11-01,2020-W44,23.7
ARI incidence,PT,2020-10-25,2020-W43,7.2
ARI incidence,PT,2020-10-18,2020-W42,12.8
ARI incidence,PT,2020-10-11,2020-W41,0.0
ARI incidence,PT,2020-10-04,2020-W40,0.0
ARI incidence,RO,2024-10-20,2024-W42,981.3
ARI incidence,RO,2024-10-13,2024-W41,917.3
ARI incidence,RO,2024-10-06,2024-W40,916.4
ARI incidence,RO,2024-09-29,2024-W39,1019.4
ARI incidence,RO,2024-09-22,2024-W38,778.7
ARI incidence,RO,2024-09-15,2024-W37,549.3
ARI incidence,RO,2024-09-08,2024-W36,526.7
ARI incidence,RO,2024-09-01,2024-W35,532.3
ARI incidence,RO,2024-08-25,2024-W34,561.7
ARI incidence,RO,2024-08-18,2024-W33,410.1
ARI incidence,RO,2024-08-11,2024-W32,553.0
ARI incidence,RO,2024-08-04,2024-W31,586.7
ARI incidence,RO,2024-07-28,2024-W30,525.4
ARI incidence,RO,2024-07-21,2024-W29,496.6
ARI incidence,RO,2024-07-14,2024-W28,517.1
ARI incidence,RO,2024-07-07,2024-W27,565.7
ARI incidence,RO,2024-06-30,2024-W26,526.3
ARI incidence,RO,2024-06-23,2024-W25,600.7
ARI incidence,RO,2024-06-16,2024-W24,659.3
ARI incidence,RO,2024-06-09,2024-W23,735.9
ARI incidence,RO,2024-06-02,2024-W22,686.4
ARI incidence,RO,2024-05-26,2024-W21,702.3
ARI incidence,RO,2024-05-19,2024-W20,735.7
ARI incidence,RO,2024-05-12,2024-W19,561.9
ARI incidence,RO,2024-05-05,2024-W18,346.7
ARI incidence,RO,2024-04-28,2024-W17,722.6
ARI incidence,RO,2024-04-14,2024-W15,826.9
ARI incidence,RO,2024-04-07,2024-W14,880.9
ARI incidence,RO,2024-03-31,2024-W13,877.7
ARI incidence,RO,2024-03-24,2024-W12,947.3
ARI incidence,RO,2024-03-17,2024-W11,855.1
ARI incidence,RO,2024-03-10,2024-W10,716.9
ARI incidence,RO,2024-03-03,2024-W09,746.2
ARI incidence,RO,2024-02-25,2024-W08,871.5
ARI incidence,RO,2024-02-18,2024-W07,964.3
ARI incidence,RO,2024-02-11,2024-W06,1083.1
ARI incidence,RO,2024-02-04,2024-W05,1089.9
ARI incidence,RO,2024-01-28,2024-W04,1100.4
ARI incidence,RO,2024-01-21,2024-W03,1130.0
ARI incidence,RO,2024-01-14,2024-W02,959.6
ARI incidence,RO,2024-01-07,2024-W01,663.4
ARI incidence,RO,2023-12-31,2023-W52,523.6
ARI incidence,RO,2023-12-24,2023-W51,864.0
ARI incidence,RO,2023-12-17,2023-W50,944.9
ARI incidence,RO,2023-12-10,2023-W49,851.4
ARI incidence,RO,2023-12-03,2023-W48,572.9
ARI incidence,RO,2023-11-26,2023-W47,820.4
ARI incidence,RO,2023-11-19,2023-W46,774.5
ARI incidence,RO,2023-11-12,2023-W45,658.3
ARI incidence,RO,2023-11-05,2023-W44,683.5
ARI incidence,RO,2023-10-29,2023-W43,882.0
ARI incidence,RO,2023-10-22,2023-W42,888.1
ARI incidence,RO,2023-10-15,2023-W41,796.5
ARI incidence,RO,2023-10-08,2023-W40,860.2
ARI incidence,RO,2023-10-01,2023-W39,952.0
ARI incidence,RO,2023-09-24,2023-W38,842.2
ARI incidence,RO,2023-09-17,2023-W37,547.5
ARI incidence,RO,2023-09-03,2023-W35,388.8
ARI incidence,RO,2023-08-20,2023-W33,355.7
ARI incidence,RO,2023-08-13,2023-W32,365.0
ARI incidence,RO,2023-08-06,2023-W31,336.7
ARI incidence,RO,2023-07-30,2023-W30,350.1
ARI incidence,RO,2023-07-23,2023-W29,355.9
ARI incidence,RO,2023-07-16,2023-W28,331.4
ARI incidence,RO,2023-07-09,2023-W27,520.6
ARI incidence,RO,2023-06-25,2023-W25,423.2
ARI incidence,RO,2023-06-18,2023-W24,462.3
ARI incidence,RO,2023-06-04,2023-W22,394.0
ARI incidence,RO,2023-05-28,2023-W21,627.2
ARI incidence,RO,2023-05-21,2023-W20,657.4
ARI incidence,RO,2023-05-14,2023-W19,807.9
ARI incidence,RO,2023-05-07,2023-W18,647.0
ARI incidence,RO,2023-04-30,2023-W17,642.1
ARI incidence,RO,2023-04-23,2023-W16,564.6
ARI incidence,RO,2023-04-16,2023-W15,533.1
ARI incidence,RO,2023-04-09,2023-W14,797.0
ARI incidence,RO,2023-04-02,2023-W13,874.2
ARI incidence,RO,2023-03-26,2023-W12,920.7
ARI incidence,RO,2023-03-19,2023-W11,978.8
ARI incidence,RO,2023-03-12,2023-W10,922.4
ARI incidence,RO,2023-03-05,2023-W09,780.8
ARI incidence,RO,2023-02-26,2023-W08,899.8
ARI incidence,RO,2023-02-19,2023-W07,986.6
ARI incidence,RO,2023-02-12,2023-W06,1031.1
ARI incidence,RO,2023-02-05,2023-W05,937.6
ARI incidence,RO,2023-01-29,2023-W04,795.7
ARI incidence,RO,2023-01-22,2023-W03,1023.3
ARI incidence,RO,2023-01-15,2023-W02,1170.0
ARI incidence,RO,2023-01-08,2023-W01,970.8
ARI incidence,RO,2023-01-01,2022-W52,743.8
ARI incidence,RO,2022-12-25,2022-W51,949.7
ARI incidence,RO,2022-12-18,2022-W50,931.2
ARI incidence,RO,2022-12-11,2022-W49,969.5
ARI incidence,RO,2022-12-04,2022-W48,600.0
ARI incidence,RO,2022-11-27,2022-W47,1070.5
ARI incidence,RO,2022-11-20,2022-W46,970.3
ARI incidence,RO,2022-11-13,2022-W45,833.6
ARI incidence,RO,2022-11-06,2022-W44,648.2
ARI incidence,RO,2022-10-30,2022-W43,755.8
ARI incidence,RO,2022-10-23,2022-W42,788.9
ARI incidence,RO,2022-10-16,2022-W41,909.4
ARI incidence,RO,2022-10-09,2022-W40,54.7
ARI incidence,RO,2022-10-02,2022-W39,943.2
ARI incidence,RO,2022-09-25,2022-W38,969.5
ARI incidence,RO,2022-09-18,2022-W37,788.9
ARI incidence,RO,2022-09-11,2022-W36,407.2
ARI incidence,RO,2022-09-04,2022-W35,397.1
ARI incidence,RO,2022-08-28,2022-W34,362.0
ARI incidence,RO,2022-08-21,2022-W33,264.3
ARI incidence,RO,2022-08-14,2022-W32,328.5
ARI incidence,RO,2022-08-07,2022-W31,408.0
ARI incidence,RO,2022-07-31,2022-W30,434.0
ARI incidence,RO,2022-07-24,2022-W29,401.1
ARI incidence,RO,2022-07-17,2022-W28,394.3
ARI incidence,RO,2022-07-10,2022-W27,368.4
ARI incidence,RO,2022-07-03,2022-W26,406.0
ARI incidence,RO,2022-06-26,2022-W25,427.3
ARI incidence,RO,2022-06-19,2022-W24,405.9
ARI incidence,RO,2022-06-12,2022-W23,431.6
ARI incidence,RO,2022-06-05,2022-W22,462.6
ARI incidence,RO,2022-05-29,2022-W21,619.8
ARI incidence,RO,2022-05-22,2022-W20,569.1
ARI incidence,RO,2022-05-15,2022-W19,526.5
ARI incidence,RO,2022-05-08,2022-W18,466.6
ARI incidence,RO,2022-05-01,2022-W17,398.2
ARI incidence,RO,2022-04-24,2022-W16,479.3
ARI incidence,RO,2022-04-17,2022-W15,696.2
ARI incidence,RO,2022-04-10,2022-W14,824.1
ARI incidence,RO,2022-04-03,2022-W13,988.7
ARI incidence,RO,2022-03-27,2022-W12,1121.2
ARI incidence,RO,2022-03-20,2022-W11,931.1
ARI incidence,RO,2022-03-13,2022-W10,714.6
ARI incidence,RO,2022-03-06,2022-W09,655.7
ARI incidence,RO,2022-02-27,2022-W08,668.2
ARI incidence,RO,2022-02-20,2022-W07,665.9
ARI incidence,RO,2022-02-13,2022-W06,698.0
ARI incidence,RO,2022-02-06,2022-W05,772.1
ARI incidence,RO,2022-01-30,2022-W04,744.3
ARI incidence,RO,2022-01-23,2022-W03,679.0
ARI incidence,RO,2022-01-16,2022-W02,625.7
ARI incidence,RO,2022-01-09,2022-W01,615.6
ARI incidence,RO,2022-01-02,2021-W52,506.0
ARI incidence,RO,2021-12-26,2021-W51,548.6
ARI incidence,RO,2021-12-19,2021-W50,645.1
ARI incidence,RO,2021-12-12,2021-W49,549.7
ARI incidence,RO,2021-12-05,2021-W48,387.6
ARI incidence,RO,2021-11-28,2021-W47,509.2
ARI incidence,RO,2021-11-21,2021-W46,488.9
ARI incidence,RO,2021-11-14,2021-W45,511.8
ARI incidence,RO,2021-11-07,2021-W44,563.3
ARI incidence,RO,2021-10-31,2021-W43,602.5
ARI incidence,RO,2021-10-17,2021-W41,898.7
ARI incidence,RO,2021-10-10,2021-W40,876.9
ARI incidence,RO,2021-10-03,2021-W39,971.8
ARI incidence,RO,2021-09-26,2021-W38,819.0
ARI incidence,RO,2021-09-19,2021-W37,515.6
ARI incidence,RO,2021-09-12,2021-W36,446.0
ARI incidence,RO,2021-09-05,2021-W35,412.2
ARI incidence,RO,2021-08-29,2021-W34,381.9
ARI incidence,RO,2021-08-22,2021-W33,430.6
ARI incidence,RO,2021-08-15,2021-W32,323.8
ARI incidence,RO,2021-08-08,2021-W31,341.5
ARI incidence,RO,2021-08-01,2021-W30,364.0
ARI incidence,RO,2021-07-25,2021-W29,322.0
ARI incidence,RO,2021-07-18,2021-W28,347.9
ARI incidence,RO,2021-07-11,2021-W27,363.8
ARI incidence,RO,2021-07-04,2021-W26,484.9
ARI incidence,RO,2021-06-27,2021-W25,407.4
ARI incidence,RO,2021-06-20,2021-W24,572.1
ARI incidence,RO,2021-06-13,2021-W23,603.8
ARI incidence,RO,2021-06-06,2021-W22,460.2
ARI incidence,RO,2021-05-30,2021-W21,565.3
ARI incidence,RO,2021-05-16,2021-W19,389.6
ARI incidence,RO,2021-05-09,2021-W18,289.5
ARI incidence,RO,2021-05-02,2021-W17,312.5
ARI incidence,RO,2021-04-25,2021-W16,374.7
ARI incidence,RO,2021-04-18,2021-W15,420.8
ARI incidence,RO,2021-04-11,2021-W14,448.1
ARI incidence,RO,2021-04-04,2021-W13,473.3
ARI incidence,RO,2021-03-28,2021-W12,552.4
ARI incidence,RO,2021-03-21,2021-W11,535.6
ARI incidence,RO,2021-03-14,2021-W10,574.5
ARI incidence,RO,2021-03-07,2021-W09,568.7
ARI incidence,RO,2021-02-28,2021-W08,601.2
ARI incidence,RO,2021-02-21,2021-W07,569.5
ARI incidence,RO,2021-02-14,2021-W06,409.6
ARI incidence,RO,2021-02-07,2021-W05,344.2
ARI incidence,RO,2021-01-31,2021-W04,366.0
ARI incidence,RO,2021-01-24,2021-W03,340.9
ARI incidence,RO,2021-01-17,2021-W02,323.8
ARI incidence,RO,2021-01-10,2021-W01,364.2
ARI incidence,RO,2021-01-03,2020-W53,318.9
ARI incidence,RO,2020-12-27,2020-W52,343.6
ARI incidence,RO,2020-12-20,2020-W51,444.2
ARI incidence,RO,2020-12-13,2020-W50,455.9
ARI incidence,RO,2020-12-06,2020-W49,340.7
ARI incidence,RO,2020-11-29,2020-W48,472.4
ARI incidence,RO,2020-11-22,2020-W47,463.5
ARI incidence,RO,2020-11-15,2020-W46,610.9
ARI incidence,RO,2020-11-08,2020-W45,538.1
ARI incidence,RO,2020-11-01,2020-W44,648.4
ARI incidence,RO,2020-10-25,2020-W43,638.2
ARI incidence,RO,2020-10-18,2020-W42,624.9
ARI incidence,RO,2020-10-11,2020-W41,702.9
ARI incidence,RO,2020-10-04,2020-W40,553.2
ARI incidence,RO,2020-09-27,2020-W39,554.3
ARI incidence,RO,2020-09-20,2020-W38,364.7
ARI incidence,RO,2020-09-13,2020-W37,278.2
ARI incidence,RO,2020-09-06,2020-W36,294.3
ARI incidence,RO,2020-08-30,2020-W35,327.0
ARI incidence,RO,2020-08-23,2020-W34,310.7
ARI incidence,RO,2020-08-16,2020-W33,327.5
ARI incidence,RO,2020-08-09,2020-W32,356.0
ARI incidence,RO,2020-08-02,2020-W31,298.0
ARI incidence,RO,2020-07-26,2020-W30,226.8
ARI incidence,RO,2020-07-19,2020-W29,334.4
ARI incidence,RO,2020-07-12,2020-W28,182.2
ARI incidence,RO,2020-07-05,2020-W27,206.7
ARI incidence,RO,2020-06-28,2020-W26,216.7
ARI incidence,RO,2020-06-21,2020-W25,194.6
ARI incidence,SK,2023-04-30,2023-W17,1437.7
ARI incidence,SK,2023-04-23,2023-W16,1587.2
ARI incidence,SK,2023-04-16,2023-W15,1476.4
ARI incidence,SK,2023-04-09,2023-W14,1494.5
ARI incidence,SK,2023-04-02,2023-W13,1905.6
ARI incidence,SK,2023-03-26,2023-W12,1867.2
ARI incidence,SK,2023-03-12,2023-W10,1830.9
ARI incidence,SK,2023-03-05,2023-W09,2033.3
ARI incidence,SK,2023-02-26,2023-W08,2137.8
ARI incidence,SK,2023-02-19,2023-W07,2132.5
ARI incidence,SK,2023-02-12,2023-W06,2085.2
ARI incidence,SK,2023-02-05,2023-W05,1882.6
ARI incidence,SK,2023-01-29,2023-W04,1816.7
ARI incidence,SK,2023-01-22,2023-W03,1724.2
ARI incidence,SK,2023-01-15,2023-W02,1945.2
ARI incidence,SK,2023-01-08,2023-W01,2121.5
ARI incidence,SK,2023-01-01,2022-W52,2197.8
ARI incidence,SK,2022-12-25,2022-W51,3500.3
ARI incidence,SK,2022-12-18,2022-W50,3510.7
ARI incidence,SK,2022-12-11,2022-W49,2816.8
ARI incidence,SK,2022-12-04,2022-W48,2029.4
ARI incidence,SK,2022-11-27,2022-W47,1731.7
ARI incidence,SK,2022-11-20,2022-W46,1366.6
ARI incidence,SK,2022-11-13,2022-W45,1581.7
ARI incidence,SK,2022-11-06,2022-W44,1421.9
ARI incidence,SK,2022-10-30,2022-W43,1638.2
ARI incidence,SK,2022-10-23,2022-W42,1755.6
ARI incidence,SK,2022-10-16,2022-W41,1810.1
ARI incidence,SK,2022-10-09,2022-W40,1865.8
