target,location,truth_date,year_week,value
ILI incidence,CZ,2023-09-24,2023-W38,9.3
ILI incidence,CZ,2023-09-17,2023-W37,7.4
ILI incidence,CZ,2023-09-10,2023-W36,4.1
ILI incidence,CZ,2023-09-03,2023-W35,3.9
ILI incidence,CZ,2023-08-27,2023-W34,3.1
ILI incidence,CZ,2023-08-20,2023-W33,3.0
ILI incidence,CZ,2023-08-13,2023-W32,2.2
ILI incidence,CZ,2023-08-06,2023-W31,2.3
ILI incidence,CZ,2023-07-30,2023-W30,3.2
ILI incidence,CZ,2023-07-23,2023-W29,3.5
ILI incidence,CZ,2023-07-16,2023-W28,3.2
ILI incidence,CZ,2023-07-09,2023-W27,2.5
ILI incidence,CZ,2023-07-02,2023-W26,6.1
ILI incidence,CZ,2023-06-25,2023-W25,6.1
ILI incidence,CZ,2023-06-18,2023-W24,6.2
ILI incidence,CZ,2023-06-11,2023-W23,7.2
ILI incidence,CZ,2023-06-04,2023-W22,6.0
ILI incidence,CZ,2023-05-28,2023-W21,8.5
ILI incidence,CZ,2023-05-21,2023-W20,10.7
ILI incidence,CZ,2023-05-14,2023-W19,11.0
ILI incidence,CZ,2023-05-07,2023-W18,13.8
ILI incidence,CZ,2023-04-30,2023-W17,18.1
ILI incidence,CZ,2023-04-23,2023-W16,22.9
ILI incidence,CZ,2023-04-16,2023-W15,23.1
ILI incidence,CZ,2023-04-09,2023-W14,26.3
ILI incidence,CZ,2023-04-02,2023-W13,40.8
ILI incidence,CZ,2023-03-26,2023-W12,45.3
ILI incidence,CZ,2023-03-19,2023-W11,54.5
ILI incidence,CZ,2023-03-12,2023-W10,67.4
ILI incidence,CZ,2023-03-05,2023-W09,73.6
ILI incidence,CZ,2023-02-26,2023-W08,62.7
ILI incidence,CZ,2023-02-19,2023-W07,50.7
ILI incidence,CZ,2023-02-12,2023-W06,55.9
ILI incidence,CZ,2023-02-05,2023-W05,67.7
ILI incidence,CZ,2023-01-29,2023-W04,74.1
ILI incidence,CZ,2023-01-22,2023-W03,91.7
ILI incidence,CZ,2023-01-15,2023-W02,116.0
ILI incidence,CZ,2023-01-08,2023-W01,158.0
ILI incidence,CZ,2023-01-01,2022-W52,133.5
ILI incidence,CZ,2022-12-25,2022-W51,168.8
ILI incidence,CZ,2022-12-18,2022-W50,108.7
ILI incidence,CZ,2022-12-11,2022-W49,43.2
ILI incidence,CZ,2022-12-04,2022-W48,23.4
ILI incidence,CZ,2022-11-27,2022-W47,18.2
ILI incidence,CZ,2022-11-20,2022-W46,14.2
ILI incidence,CZ,2022-11-13,2022-W45,13.0
ILI incidence,CZ,2022-11-06,2022-W44,15.4
ILI incidence,CZ,2022-10-30,2022-W43,11.1
ILI incidence,CZ,2022-10-23,2022-W42,16.3
ILI incidence,CZ,2022-10-16,2022-W41,11.9
ILI incidence,CZ,2022-10-09,2022-W40,16.7
ILI incidence,CZ,2022-10-02,2022-W39,12.4
ILI incidence,CZ,2022-09-25,2022-W38,12.1
ILI incidence,CZ,2022-09-18,2022-W37,8.4
ILI incidence,CZ,2022-09-11,2022-W36,4.8
ILI incidence,CZ,2022-09-04,2022-W35,3.3
ILI incidence,CZ,2022-08-28,2022-W34,2.6
ILI incidence,CZ,2022-08-21,2022-W33,2.5
ILI incidence,CZ,2022-08-14,2022-W32,2.9
ILI incidence,CZ,2022-08-07,2022-W31,1.5
ILI incidence,CZ,2022-07-31,2022-W30,3.5
ILI incidence,CZ,2022-07-24,2022-W29,3.9
ILI incidence,CZ,2022-07-17,2022-W28,4.2
ILI incidence,CZ,2022-07-10,2022-W27,3.4
ILI incidence,CZ,2022-07-03,2022-W26,7.6
ILI incidence,CZ,2022-06-26,2022-W25,6.1
ILI incidence,CZ,2022-06-19,2022-W24,6.2
ILI incidence,CZ,2022-06-12,2022-W23,6.3
ILI incidence,CZ,2022-06-05,2022-W22,5.3
ILI incidence,CZ,2022-05-29,2022-W21,7.5
ILI incidence,CZ,2022-05-22,2022-W20,8.0
ILI incidence,CZ,2022-05-15,2022-W19,11.6
ILI incidence,CZ,2022-05-08,2022-W18,15.8
ILI incidence,CZ,2022-05-01,2022-W17,19.2
ILI incidence,CZ,2022-04-24,2022-W16,24.2
ILI incidence,CZ,2022-04-17,2022-W15,16.4
ILI incidence,CZ,2022-04-10,2022-W14,18.7
ILI incidence,CZ,2022-04-03,2022-W13,16.4
ILI incidence,CZ,2022-03-27,2022-W12,14.3
ILI incidence,CZ,2022-03-20,2022-W11,11.7
ILI incidence,CZ,2022-03-13,2022-W10,12.1
ILI incidence,CZ,2022-03-06,2022-W09,10.2
ILI incidence,CZ,2022-02-27,2022-W08,8.8
ILI incidence,CZ,2022-02-20,2022-W07,10.6
ILI incidence,CZ,2022-02-13,2022-W06,12.9
ILI incidence,CZ,2022-02-06,2022-W05,18.3
ILI incidence,CZ,2022-01-30,2022-W04,11.9
ILI incidence,CZ,2022-01-23,2022-W03,13.4
ILI incidence,CZ,2022-01-16,2022-W02,12.0
ILI incidence,CZ,2022-01-09,2022-W01,11.7
ILI incidence,CZ,2022-01-02,2021-W52,8.6
ILI incidence,CZ,2021-12-26,2021-W51,11.2
ILI incidence,CZ,2021-12-19,2021-W50,15.7
ILI incidence,CZ,2021-12-12,2021-W49,18.8
ILI incidence,CZ,2021-12-05,2021-W48,18.1
ILI incidence,CZ,2021-11-28,2021-W47,17.5
ILI incidence,CZ,2021-11-21,2021-W46,19.8
ILI incidence,CZ,2021-11-14,2021-W45,15.4
ILI incidence,CZ,2021-11-07,2021-W44,21.6
ILI incidence,CZ,2021-10-31,2021-W43,20.8
ILI incidence,CZ,2021-10-24,2021-W42,24.2
ILI incidence,CZ,2021-10-17,2021-W41,17.6
ILI incidence,CZ,2021-10-10,2021-W40,14.6
ILI incidence,CZ,2021-10-03,2021-W39,11.9
ILI incidence,CZ,2021-09-26,2021-W38,11.7
ILI incidence,CZ,2021-09-19,2021-W37,8.9
ILI incidence,CZ,2021-09-12,2021-W36,7.4
ILI incidence,CZ,2021-09-05,2021-W35,2.8
ILI incidence,CZ,2021-08-29,2021-W34,3.3
ILI incidence,CZ,2021-08-22,2021-W33,2.5
ILI incidence,CZ,2021-08-15,2021-W32,1.9
ILI incidence,CZ,2021-08-08,2021-W31,1.8
ILI incidence,CZ,2021-08-01,2021-W30,1.7
ILI incidence,CZ,2021-07-25,2021-W29,2.4
ILI incidence,CZ,2021-07-18,2021-W28,2.6
ILI incidence,CZ,2021-07-11,2021-W27,2.1
ILI incidence,CZ,2021-07-04,2021-W26,2.9
ILI incidence,CZ,2021-06-27,2021-W25,3.5
ILI incidence,CZ,2021-06-20,2021-W24,4.8
ILI incidence,CZ,2021-06-13,2021-W23,4.1
ILI incidence,CZ,2021-06-06,2021-W22,3.7
ILI incidence,CZ,2021-05-30,2021-W21,3.0
ILI incidence,CZ,2021-05-23,2021-W20,3.3
ILI incidence,CZ,2021-05-16,2021-W19,3.1
ILI incidence,CZ,2021-05-09,2021-W18,4.3
ILI incidence,CZ,2021-05-02,2021-W17,3.6
ILI incidence,CZ,2021-04-25,2021-W16,3.6
ILI incidence,CZ,2021-04-18,2021-W15,4.2
ILI incidence,CZ,2021-04-11,2021-W14,3.8
ILI incidence,CZ,2021-04-04,2021-W13,2.9
ILI incidence,CZ,2021-03-28,2021-W12,4.9
ILI incidence,CZ,2021-03-21,2021-W11,5.0
ILI incidence,CZ,2021-03-14,2021-W10,6.6
ILI incidence,CZ,2021-03-07,2021-W09,7.1
ILI incidence,CZ,2021-02-28,2021-W08,6.9
ILI incidence,CZ,2021-02-21,2021-W07,7.8
ILI incidence,CZ,2021-02-14,2021-W06,7.3
ILI incidence,CZ,2021-02-07,2021-W05,7.6
ILI incidence,CZ,2021-01-31,2021-W04,7.8
ILI incidence,CZ,2021-01-24,2021-W03,7.6
ILI incidence,CZ,2021-01-17,2021-W02,6.8
ILI incidence,CZ,2021-01-10,2021-W01,11.1
ILI incidence,CZ,2021-01-03,2020-W53,5.8
ILI incidence,CZ,2020-12-27,2020-W52,5.1
ILI incidence,CZ,2020-12-20,2020-W51,9.9
ILI incidence,CZ,2020-12-13,2020-W50,11.1
ILI incidence,CZ,2020-12-06,2020-W49,10.6
ILI incidence,CZ,2020-11-29,2020-W48,9.4
ILI incidence,CZ,2020-11-22,2020-W47,7.9
ILI incidence,CZ,2020-11-15,2020-W46,10.6
ILI incidence,CZ,2020-11-08,2020-W45,13.0
ILI incidence,CZ,2020-11-01,2020-W44,10.6
ILI incidence,CZ,2020-10-25,2020-W43,12.3
ILI incidence,CZ,2020-10-18,2020-W42,9.2
ILI incidence,CZ,2020-10-11,2020-W41,6.4
ILI incidence,CZ,2020-10-04,2020-W40,8.7
ILI incidence,CZ,2020-09-27,2020-W39,7.7
ILI incidence,CZ,2020-09-20,2020-W38,7.2
ILI incidence,CZ,2020-09-13,2020-W37,4.9
ILI incidence,CZ,2020-09-06,2020-W36,2.5
ILI incidence,CZ,2020-08-30,2020-W35,1.9
ILI incidence,CZ,2020-08-23,2020-W34,1.7
ILI incidence,CZ,2020-08-16,2020-W33,0.9
ILI incidence,CZ,2020-08-09,2020-W32,1.2
ILI incidence,CZ,2020-08-02,2020-W31,1.1
ILI incidence,CZ,2020-07-26,2020-W30,1.2
ILI incidence,CZ,2020-07-19,2020-W29,1.7
ILI incidence,CZ,2020-07-12,2020-W28,1.2
ILI incidence,CZ,2020-07-05,2020-W27,1.1
ILI incidence,CZ,2020-06-28,2020-W26,2.1
ILI incidence,CZ,2020-06-21,2020-W25,1.3
ILI incidence,DK,2024-10-13,2024-W41,154.1
ILI incidence,DK,2024-10-06,2024-W40,102.3
ILI incidence,DK,2024-09-29,2024-W39,149.8
ILI incidence,DK,2024-09-22,2024-W38,118.8
ILI incidence,DK,2024-09-15,2024-W37,111.8
ILI incidence,DK,2024-09-08,2024-W36,95.6
ILI incidence,DK,2024-09-01,2024-W35,181.8
ILI incidence,DK,2024-08-25,2024-W34,117.7
ILI incidence,DK,2024-08-18,2024-W33,103.6
ILI incidence,DK,2024-08-11,2024-W32,148.2
ILI incidence,DK,2024-08-04,2024-W31,209.0
ILI incidence,DK,2024-07-28,2024-W30,140.5
ILI incidence,DK,2024-07-21,2024-W29,169.7
ILI incidence,DK,2024-07-14,2024-W28,111.0
ILI incidence,DK,2024-07-07,2024-W27,73.1
ILI incidence,DK,2024-06-30,2024-W26,109.5
ILI incidence,DK,2024-06-23,2024-W25,93.1
ILI incidence,DK,2024-06-16,2024-W24,74.9
ILI incidence,DK,2024-06-09,2024-W23,94.3
ILI incidence,DK,2024-06-02,2024-W22,79.1
ILI incidence,DK,2024-05-26,2024-W21,87.1
ILI incidence,DK,2024-05-19,2024-W20,119.8
ILI incidence,DK,2024-05-12,2024-W19,90.9
ILI incidence,DK,2024-05-05,2024-W18,117.2
ILI incidence,DK,2024-04-28,2024-W17,130.3
ILI incidence,DK,2024-04-21,2024-W16,113.2
ILI incidence,DK,2024-04-14,2024-W15,122.0
ILI incidence,DK,2024-04-07,2024-W14,144.6
ILI incidence,DK,2024-03-31,2024-W13,154.7
ILI incidence,DK,2024-03-24,2024-W12,123.1
ILI incidence,DK,2024-03-17,2024-W11,109.2
ILI incidence,DK,2024-03-10,2024-W10,140.2
ILI incidence,DK,2024-03-03,2024-W09,148.1
ILI incidence,DK,2024-02-25,2024-W08,144.6
ILI incidence,DK,2024-02-18,2024-W07,159.7
ILI incidence,DK,2024-02-11,2024-W06,181.0
ILI incidence,DK,2024-02-04,2024-W05,171.6
ILI incidence,DK,2024-01-28,2024-W04,204.7
ILI incidence,DK,2024-01-21,2024-W03,172.4
ILI incidence,DK,2024-01-14,2024-W02,203.9
ILI incidence,DK,2024-01-07,2024-W01,179.0
ILI incidence,DK,2023-12-31,2023-W52,197.1
ILI incidence,DK,2023-12-24,2023-W51,214.0
ILI incidence,DK,2023-12-17,2023-W50,244.0
ILI incidence,DK,2023-12-10,2023-W49,230.5
ILI incidence,DK,2023-12-03,2023-W48,200.2
ILI incidence,DK,2023-11-26,2023-W47,173.7
ILI incidence,DK,2023-11-19,2023-W46,139.7
ILI incidence,DK,2023-11-12,2023-W45,158.0
ILI incidence,DK,2023-11-05,2023-W44,138.0
ILI incidence,DK,2023-10-29,2023-W43,123.7
ILI incidence,DK,2023-10-22,2023-W42,93.8
ILI incidence,DK,2023-10-15,2023-W41,95.2
ILI incidence,DK,2023-10-08,2023-W40,93.5
ILI incidence,DK,2023-10-01,2023-W39,83.2
ILI incidence,DK,2023-09-24,2023-W38,71.1
ILI incidence,DK,2023-09-17,2023-W37,66.1
ILI incidence,DK,2023-09-10,2023-W36,79.4
ILI incidence,DK,2023-09-03,2023-W35,68.3
ILI incidence,DK,2023-08-27,2023-W34,59.9
ILI incidence,DK,2023-08-20,2023-W33,59.9
ILI incidence,DK,2023-08-13,2023-W32,49.3
ILI incidence,DK,2023-08-06,2023-W31,74.9
ILI incidence,DK,2023-07-30,2023-W30,71.8
ILI incidence,DK,2023-07-23,2023-W29,70.8
ILI incidence,DK,2023-07-16,2023-W28,69.9
ILI incidence,DK,2023-07-09,2023-W27,69.6
ILI incidence,DK,2023-07-02,2023-W26,52.1
ILI incidence,DK,2023-06-25,2023-W25,57.2
ILI incidence,DK,2023-06-18,2023-W24,51.2
ILI incidence,DK,2023-06-11,2023-W23,52.8
ILI incidence,DK,2023-06-04,2023-W22,65.0
ILI incidence,DK,2023-05-28,2023-W21,85.8
ILI incidence,DK,2023-05-21,2023-W20,81.0
ILI incidence,DK,2023-05-14,2023-W19,81.8
ILI incidence,DK,2023-05-07,2023-W18,67.8
ILI incidence,DK,2023-04-30,2023-W17,104.3
ILI incidence,DK,2023-04-23,2023-W16,102.5
ILI incidence,DK,2023-04-16,2023-W15,121.7
ILI incidence,DK,2023-04-09,2023-W14,108.0
ILI incidence,DK,2023-04-02,2023-W13,145.9
ILI incidence,DK,2023-03-26,2023-W12,196.0
ILI incidence,DK,2023-03-19,2023-W11,185.1
ILI incidence,DK,2023-03-12,2023-W10,158.4
ILI incidence,DK,2023-03-05,2023-W09,152.0
ILI incidence,DK,2023-02-26,2023-W08,182.8
ILI incidence,DK,2023-02-19,2023-W07,248.8
ILI incidence,DK,2023-02-12,2023-W06,201.2
ILI incidence,DK,2023-02-05,2023-W05,175.4
ILI incidence,DK,2023-01-29,2023-W04,177.7
ILI incidence,DK,2023-01-22,2023-W03,164.0
ILI incidence,DK,2023-01-15,2023-W02,181.9
ILI incidence,DK,2023-01-08,2023-W01,263.7
ILI incidence,DK,2023-01-01,2022-W52,204.9
ILI incidence,DK,2022-12-25,2022-W51,227.5
ILI incidence,DK,2022-12-18,2022-W50,182.8
ILI incidence,DK,2022-12-11,2022-W49,156.6
ILI incidence,DK,2022-12-04,2022-W48,159.4
ILI incidence,DK,2022-11-27,2022-W47,165.5
ILI incidence,DK,2022-11-20,2022-W46,134.8
ILI incidence,DK,2022-11-13,2022-W45,131.6
ILI incidence,DK,2022-11-06,2022-W44,154.5
ILI incidence,DK,2022-10-30,2022-W43,131.2
ILI incidence,DK,2022-10-23,2022-W42,140.0
ILI incidence,DK,2022-10-16,2022-W41,115.3
ILI incidence,DK,2022-10-09,2022-W40,109.0
ILI incidence,DK,2022-10-02,2022-W39,77.2
ILI incidence,DK,2022-09-25,2022-W38,74.1
ILI incidence,DK,2022-09-18,2022-W37,59.2
ILI incidence,DK,2022-09-11,2022-W36,69.2
ILI incidence,DK,2022-09-04,2022-W35,73.8
ILI incidence,DK,2022-08-28,2022-W34,81.6
ILI incidence,DK,2022-08-21,2022-W33,67.2
ILI incidence,DK,2022-08-14,2022-W32,93.2
ILI incidence,DK,2022-08-07,2022-W31,65.7
ILI incidence,DK,2022-07-31,2022-W30,101.2
ILI incidence,DK,2022-07-24,2022-W29,89.2
ILI incidence,DK,2022-07-17,2022-W28,97.4
ILI incidence,DK,2022-07-10,2022-W27,101.2
ILI incidence,DK,2022-07-03,2022-W26,104.2
ILI incidence,DK,2022-06-26,2022-W25,93.7
ILI incidence,DK,2022-06-19,2022-W24,81.0
ILI incidence,DK,2022-06-12,2022-W23,82.9
ILI incidence,DK,2022-06-05,2022-W22,97.8
ILI incidence,DK,2022-05-29,2022-W21,97.2
ILI incidence,DK,2022-05-22,2022-W20,100.7
ILI incidence,DK,2022-05-15,2022-W19,82.6
ILI incidence,DK,2022-05-08,2022-W18,63.2
ILI incidence,DK,2022-05-01,2022-W17,87.0
ILI incidence,DK,2022-04-24,2022-W16,109.5
ILI incidence,DK,2022-04-17,2022-W15,124.7
ILI incidence,DK,2022-04-10,2022-W14,158.2
ILI incidence,DK,2022-04-03,2022-W13,157.6
ILI incidence,DK,2022-03-27,2022-W12,189.5
ILI incidence,DK,2022-03-20,2022-W11,166.3
ILI incidence,DK,2022-03-13,2022-W10,131.7
ILI incidence,DK,2022-03-06,2022-W09,113.6
ILI incidence,DK,2022-02-27,2022-W08,78.0
ILI incidence,DK,2022-02-20,2022-W07,81.8
ILI incidence,DK,2022-02-13,2022-W06,60.1
ILI incidence,DK,2022-02-06,2022-W05,71.6
ILI incidence,DK,2022-01-30,2022-W04,76.7
ILI incidence,DK,2022-01-23,2022-W03,76.4
ILI incidence,DK,2022-01-16,2022-W02,89.9
ILI incidence,DK,2022-01-09,2022-W01,131.1
ILI incidence,DK,2022-01-02,2021-W52,121.7
ILI incidence,DK,2021-12-26,2021-W51,114.2
ILI incidence,DK,2021-12-19,2021-W50,145.1
ILI incidence,DK,2021-12-12,2021-W49,166.6
ILI incidence,DK,2021-12-05,2021-W48,179.6
ILI incidence,DK,2021-11-28,2021-W47,166.1
ILI incidence,DK,2021-11-21,2021-W46,193.5
ILI incidence,DK,2021-11-14,2021-W45,142.2
ILI incidence,DK,2021-11-07,2021-W44,114.3
ILI incidence,DK,2021-10-31,2021-W43,144.0
ILI incidence,DK,2021-10-24,2021-W42,107.5
ILI incidence,DK,2021-10-17,2021-W41,109.1
ILI incidence,DK,2021-10-10,2021-W40,93.9
ILI incidence,DK,2021-10-03,2021-W39,134.5
ILI incidence,DK,2021-09-26,2021-W38,67.5
ILI incidence,DK,2021-09-19,2021-W37,59.0
ILI incidence,DK,2021-09-12,2021-W36,39.4
ILI incidence,DK,2021-08-29,2021-W34,59.0
ILI incidence,DK,2021-05-23,2021-W20,13.1
ILI incidence,DK,2021-05-16,2021-W19,6.7
ILI incidence,DK,2021-05-09,2021-W18,9.1
ILI incidence,DK,2021-05-02,2021-W17,11.0
ILI incidence,DK,2021-04-25,2021-W16,19.4
ILI incidence,DK,2021-04-18,2021-W15,9.2
ILI incidence,DK,2021-04-11,2021-W14,12.5
ILI incidence,DK,2021-04-04,2021-W13,16.9
ILI incidence,DK,2021-03-28,2021-W12,10.5
ILI incidence,DK,2021-03-21,2021-W11,16.7
ILI incidence,DK,2021-03-14,2021-W10,18.9
ILI incidence,DK,2021-03-07,2021-W09,20.6
ILI incidence,DK,2021-02-28,2021-W08,13.4
ILI incidence,DK,2021-02-21,2021-W07,9.1
ILI incidence,DK,2021-02-14,2021-W06,15.6
ILI incidence,DK,2021-02-07,2021-W05,21.0
ILI incidence,DK,2021-01-31,2021-W04,18.2
ILI incidence,DK,2021-01-24,2021-W03,23.8
ILI incidence,DK,2021-01-17,2021-W02,19.7
ILI incidence,DK,2021-01-10,2021-W01,34.3
ILI incidence,DK,2021-01-03,2020-W53,30.8
ILI incidence,DK,2020-12-27,2020-W52,49.4
ILI incidence,DK,2020-12-20,2020-W51,116.8
ILI incidence,DK,2020-12-13,2020-W50,110.9
ILI incidence,DK,2020-12-06,2020-W49,60.3
ILI incidence,DK,2020-11-29,2020-W48,48.9
ILI incidence,DK,2020-11-22,2020-W47,49.4
ILI incidence,DK,2020-11-15,2020-W46,104.7
ILI incidence,DK,2020-11-08,2020-W45,93.0
ILI incidence,DK,2020-11-01,2020-W44,85.7
ILI incidence,DK,2020-10-25,2020-W43,142.8
ILI incidence,DK,2020-10-18,2020-W42,132.4
ILI incidence,DK,2020-10-11,2020-W41,170.6
ILI incidence,DK,2020-10-04,2020-W40,150.6
ILI incidence,DK,2020-09-27,2020-W39,220.4
ILI incidence,DK,2020-09-20,2020-W38,320.4
ILI incidence,DK,2020-09-13,2020-W37,304.2
ILI incidence,DK,2020-09-06,2020-W36,425.3
ILI incidence,DK,2020-08-30,2020-W35,454.2
ILI incidence,DK,2020-08-23,2020-W34,360.0
ILI incidence,DK,2020-08-16,2020-W33,211.6
ILI incidence,DK,2020-08-09,2020-W32,203.3
ILI incidence,DK,2020-07-05,2020-W27,144.8
ILI incidence,DK,2020-06-28,2020-W26,150.5
ILI incidence,DK,2020-06-21,2020-W25,202.2
ILI incidence,EE,2024-10-20,2024-W42,276.0
ILI incidence,EE,2024-10-13,2024-W41,269.3
ILI incidence,EE,2024-10-06,2024-W40,249.6
ILI incidence,EE,2024-09-29,2024-W39,236.0
ILI incidence,EE,2024-09-22,2024-W38,230.0
ILI incidence,EE,2024-09-15,2024-W37,214.6
ILI incidence,EE,2024-09-08,2024-W36,157.9
ILI incidence,EE,2024-09-01,2024-W35,113.3
ILI incidence,EE,2024-08-11,2024-W32,98.7
ILI incidence,EE,2024-08-04,2024-W31,94.4
ILI incidence,EE,2024-07-28,2024-W30,88.4
ILI incidence,EE,2024-07-21,2024-W29,85.0
ILI incidence,EE,2024-07-14,2024-W28,102.1
ILI incidence,EE,2024-06-16,2024-W24,141.6
ILI incidence,EE,2024-06-09,2024-W23,136.5
ILI incidence,EE,2024-06-02,2024-W22,117.6
ILI incidence,EE,2024-05-19,2024-W20,148.5
ILI incidence,EE,2024-05-12,2024-W19,169.1
ILI incidence,EE,2024-05-05,2024-W18,210.3
ILI incidence,EE,2024-04-28,2024-W17,214.6
ILI incidence,EE,2024-04-21,2024-W16,212.0
ILI incidence,EE,2024-04-14,2024-W15,206.9
ILI incidence,EE,2024-04-07,2024-W14,219.7
ILI incidence,EE,2024-03-31,2024-W13,212.0
ILI incidence,EE,2024-03-24,2024-W12,218.0
ILI incidence,EE,2024-03-17,2024-W11,178.5
ILI incidence,EE,2024-03-10,2024-W10,231.8
ILI incidence,EE,2024-03-03,2024-W09,271.2
ILI incidence,EE,2024-02-25,2024-W08,302.1
ILI incidence,EE,2024-02-18,2024-W07,289.3
ILI incidence,EE,2024-02-11,2024-W06,293.6
ILI incidence,EE,2024-02-04,2024-W05,318.4
ILI incidence,EE,2024-01-28,2024-W04,288.4
ILI incidence,EE,2024-01-21,2024-W03,295.3
ILI incidence,EE,2024-01-14,2024-W02,312.4
ILI incidence,EE,2024-01-07,2024-W01,352.8
ILI incidence,EE,2023-12-31,2023-W52,306.4
ILI incidence,EE,2023-12-24,2023-W51,325.3
ILI incidence,EE,2023-12-17,2023-W50,395.7
ILI incidence,EE,2023-12-10,2023-W49,339.9
ILI incidence,EE,2023-12-03,2023-W48,345.1
ILI incidence,EE,2023-11-26,2023-W47,300.4
ILI incidence,EE,2023-11-19,2023-W46,309.0
ILI incidence,EE,2023-11-12,2023-W45,295.3
ILI incidence,EE,2023-11-05,2023-W44,220.6
ILI incidence,EE,2023-10-29,2023-W43,194.8
ILI incidence,EE,2023-10-22,2023-W42,145.1
ILI incidence,EE,2023-10-15,2023-W41,198.3
ILI incidence,EE,2023-10-08,2023-W40,170.8
ILI incidence,EE,2023-10-01,2023-W39,188.9
ILI incidence,EE,2023-09-24,2023-W38,193.2
ILI incidence,EE,2023-09-17,2023-W37,185.5
ILI incidence,EE,2023-09-10,2023-W36,116.6
ILI incidence,EE,2023-09-03,2023-W35,108.9
ILI incidence,EE,2023-08-27,2023-W34,51.1
ILI incidence,EE,2023-08-20,2023-W33,53.6
ILI incidence,EE,2023-08-13,2023-W32,37.4
ILI incidence,EE,2023-08-06,2023-W31,44.3
ILI incidence,EE,2023-07-23,2023-W29,63.8
ILI incidence,EE,2023-07-16,2023-W28,83.4
ILI incidence,EE,2023-07-09,2023-W27,110.6
ILI incidence,EE,2023-07-02,2023-W26,103.0
ILI incidence,EE,2023-06-25,2023-W25,115.7
ILI incidence,EE,2023-06-18,2023-W24,127.7
ILI incidence,EE,2023-06-11,2023-W23,194.0
ILI incidence,EE,2023-06-04,2023-W22,104.7
ILI incidence,EE,2023-05-28,2023-W21,94.5
ILI incidence,EE,2023-05-21,2023-W20,118.3
ILI incidence,EE,2023-05-14,2023-W19,187.2
ILI incidence,EE,2023-05-07,2023-W18,150.6
ILI incidence,EE,2023-04-30,2023-W17,206.0
ILI incidence,EE,2023-04-23,2023-W16,243.4
ILI incidence,EE,2023-04-16,2023-W15,268.9
ILI incidence,EE,2023-04-09,2023-W14,289.4
ILI incidence,EE,2023-04-02,2023-W13,273.2
ILI incidence,EE,2023-03-26,2023-W12,285.1
ILI incidence,EE,2023-03-19,2023-W11,285.1
ILI incidence,EE,2023-03-12,2023-W10,281.7
ILI incidence,EE,2023-03-05,2023-W09,316.6
ILI incidence,EE,2023-02-26,2023-W08,295.3
ILI incidence,EE,2023-02-19,2023-W07,30.6
ILI incidence,EE,2023-02-12,2023-W06,307.2
ILI incidence,EE,2023-02-05,2023-W05,357.4
ILI incidence,EE,2023-01-29,2023-W04,369.4
ILI incidence,EE,2023-01-22,2023-W03,404.3
ILI incidence,EE,2023-01-15,2023-W02,404.3
ILI incidence,EE,2023-01-08,2023-W01,431.5
ILI incidence,EE,2023-01-01,2022-W52,469.8
ILI incidence,EE,2022-12-25,2022-W51,541.3
ILI incidence,EE,2022-12-18,2022-W50,493.6
ILI incidence,EE,2022-12-11,2022-W49,377.9
ILI incidence,EE,2022-12-04,2022-W48,337.9
ILI incidence,EE,2022-11-27,2022-W47,286.0
ILI incidence,EE,2022-11-20,2022-W46,255.3
ILI incidence,EE,2022-11-13,2022-W45,262.1
ILI incidence,EE,2022-11-06,2022-W44,257.9
ILI incidence,EE,2022-10-30,2022-W43,249.4
ILI incidence,EE,2022-10-23,2022-W42,262.1
ILI incidence,EE,2022-10-16,2022-W41,209.4
ILI incidence,EE,2022-10-09,2022-W40,254.5
ILI incidence,EE,2022-10-02,2022-W39,143.4
ILI incidence,EE,2022-09-25,2022-W38,86.3
ILI incidence,EE,2022-09-18,2022-W37,77.2
ILI incidence,EE,2022-09-11,2022-W36,83.7
ILI incidence,EE,2022-09-04,2022-W35,91.5
ILI incidence,EE,2022-08-28,2022-W34,94.1
ILI incidence,EE,2022-08-21,2022-W33,94.7
ILI incidence,EE,2022-08-14,2022-W32,100.6
ILI incidence,EE,2022-08-07,2022-W31,105.8
ILI incidence,EE,2022-07-31,2022-W30,81.8
ILI incidence,EE,2022-07-24,2022-W29,77.2
ILI incidence,EE,2022-07-17,2022-W28,80.5
ILI incidence,EE,2022-07-10,2022-W27,75.3
ILI incidence,EE,2022-07-03,2022-W26,85.6
ILI incidence,EE,2022-06-26,2022-W25,45.4
ILI incidence,EE,2022-06-19,2022-W24,86.3
ILI incidence,EE,2022-06-12,2022-W23,86.3
ILI incidence,EE,2022-06-05,2022-W22,71.4
ILI incidence,EE,2022-05-29,2022-W21,66.8
ILI incidence,EE,2022-05-22,2022-W20,62.3
ILI incidence,EE,2022-05-15,2022-W19,98.0
ILI incidence,EE,2022-05-08,2022-W18,97.3
ILI incidence,EE,2022-05-01,2022-W17,129.8
ILI incidence,EE,2022-04-24,2022-W16,142.7
ILI incidence,EE,2022-04-17,2022-W15,79.2
ILI incidence,EE,2022-04-10,2022-W14,133.7
ILI incidence,EE,2022-04-03,2022-W13,147.3
ILI incidence,EE,2022-03-27,2022-W12,144.7
ILI incidence,EE,2022-03-20,2022-W11,164.8
ILI incidence,EE,2022-03-13,2022-W10,185.6
ILI incidence,EE,2022-03-06,2022-W09,306.2
ILI incidence,EE,2022-02-27,2022-W08,323.1
